num_emp;ano_insc;ug;uo;fonte;num_doc;credor;nome_credor;valor;valor_anu_ant;valor_anu_mes;valor_em_liq_ant;valor_em_liq_mes;valor_liq_ant;valor_liq_mes;valor_pag_ant;valor_pag_mes;saldo_ant;saldo_mes
9675;2022;1546;1131;01500702;/;36817;INSTITUIÇÃO DE COOPERAÇÃO INTERMUNICIPAL DO MÉDIO PARAOPEBA - CISMEP;243.152,22;239.648,89;0,00;0,00;0,00;3.503,33;0,00;3.503,33;0,00;0,00;0,00
9677;2022;1546;1131;21600000;/;36817;INSTITUIÇÃO DE COOPERAÇÃO INTERMUNICIPAL DO MÉDIO PARAOPEBA - CISMEP;54.522,45;54.522,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9692;2022;0181;1171;51706710;/;55675;IGM COMÉRCIO VAREJISTA DE PEÇAS A ACESSÓRIOS PARA VEÍCULOS EIRELI;24.247,50;0,00;0,00;0,00;0,00;24.247,50;0,00;24.247,50;0,00;0,00;0,00
9740;2022;1546;1131;21600000;/;53258;CENTRO DE DIAGNOSTICO POR IMAGEM LTDA;500,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9806;2022;1546;1131;21621000;/;17931;RODAR CENTRO AUTOMOTIVO LTDA;1.601,27;32,00;7,43;0,00;0,00;1.561,84;0,00;1.561,84;0,00;7,43;0,00
9808;2022;1546;1131;21600000;/;17931;RODAR CENTRO AUTOMOTIVO LTDA;3.000,00;3.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9809;2022;1546;1131;21600000;/;17931;RODAR CENTRO AUTOMOTIVO LTDA;6.375,00;6.375,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9811;2022;1546;1131;21600000;/;17931;RODAR CENTRO AUTOMOTIVO LTDA;1.125,00;1.125,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9819;2022;1546;1131;01500702;/;45498;SUDESTE BRASIL COOPERATIVA DE TRANSPORTE;315.911,70;0,00;0,00;0,00;0,00;315.911,70;0,00;315.911,70;0,00;0,00;0,00
9822;2022;0124;1081;01500000;/;47940;MICROTON INFORMATICA LTDA - EPP;1.388,41;0,00;0,00;0,00;0,00;1.388,41;0,00;1.388,41;0,00;0,00;0,00
9826;2022;1546;1131;01500702;/;27650;ASSOCIAÇÃO EVANGÉLICA BENEFICENTE DE MINAS GERAIS;472.019,55;0,00;0,00;0,00;0,00;472.019,55;0,00;472.019,55;0,00;0,00;0,00
9827;2022;1546;1131;02500702;/;27650;ASSOCIAÇÃO EVANGÉLICA BENEFICENTE DE MINAS GERAIS;312.714,79;0,00;0,00;0,00;0,00;312.714,79;0,00;312.714,79;0,00;0,00;0,00
9831;2022;0171;1151;21753000;/;54034;CONSÓRCIO CONTAGEM LIMPA;4.751,02;0,00;0,00;0,00;0,00;4.751,02;0,00;4.751,02;0,00;0,00;0,00
9832;2022;0171;1151;21753000;/;12724;SUMA BRASIL - SERVICOS URBANOS E MEIO AMBIENTE S.A.;1.454.307,94;0,00;0,00;0,00;0,00;1.454.307,94;0,00;1.454.307,94;0,00;0,00;0,00
9835;2022;0116;1071;01500000;/;399;BANCO DO BRASIL S/A;10.664,60;10.664,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9844;2022;0147;1251;01500000;/;53234;INSTAR TECNOLOGIA EM INFORMATICA - COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA;3.219,98;0,00;0,00;0,00;0,00;3.219,98;0,00;3.219,98;0,00;0,00;0,00
9846;2022;1546;1131;01500702;/;36817;INSTITUIÇÃO DE COOPERAÇÃO INTERMUNICIPAL DO MÉDIO PARAOPEBA - CISMEP;1.900.000,00;0,00;0,00;0,00;0,00;1.900.000,00;0,00;1.900.000,00;0,00;0,00;0,00
9851;2022;1546;1131;21600000;/;46598;FORMIS INSTRUMENTOS DE MEDICAO LTDA;1.175,00;0,00;0,00;0,00;0,00;1.175,00;0,00;1.175,00;0,00;0,00;0,00
9857;2022;1546;1131;01500702;/;42297;GASTRO CENTRO CTG - CENTRO MINEIRO DE ENDOSCOPIA DIGESTIVA AVANCADA LTDA;35.779,49;6.956,45;0,00;0,00;0,00;28.823,04;0,00;28.823,04;0,00;0,00;0,00
9858;2022;1546;1131;21600000;/;42297;GASTRO CENTRO CTG - CENTRO MINEIRO DE ENDOSCOPIA DIGESTIVA AVANCADA LTDA;133.962,66;102.604,58;0,00;0,00;0,00;31.358,08;0,00;31.358,08;0,00;0,00;0,00
9866;2022;0171;1151;31500000;5864/2022;56824;CONSÓRCIO DYNATEST HPT II;13.440,04;1.988,53;0,00;0,00;0,00;11.451,51;0,00;11.451,51;0,00;0,00;0,00
9871;2022;0171;1151;31500000;/;54038;FORTAL ENGENHARIA EIRELI;2.828,03;660,46;0,00;0,00;0,00;2.167,57;0,00;2.167,57;0,00;0,00;0,00
9879;2022;0171;1151;31500000;/;53478;CONSÓRCIO KTM / PERFIL CONTAGEM;41.090,91;757,45;0,00;0,00;0,00;40.333,46;0,00;40.333,46;0,00;0,00;0,00
9893;2022;1546;1131;21600000;/;31839;POSTO ZEPPE OASIS LTDA;3.525,66;3.525,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9897;2022;0171;1151;42754901;/;54038;FORTAL ENGENHARIA EIRELI;37.501,35;18.726,21;0,00;0,00;0,00;18.775,14;0,00;18.775,14;0,00;0,00;0,00
9899;2022;0147;1251;02500000;/;50536;QUATTO TECNOLOGIA LTDA.;83.333,00;0,00;0,00;0,00;0,00;83.333,00;0,00;83.333,00;0,00;0,00;0,00
9932;2022;0171;1151;42754901;/;56824;CONSÓRCIO DYNATEST HPT II;69.034,73;0,00;0,00;0,00;0,00;69.034,73;0,00;69.034,73;0,00;0,00;0,00
9947;2022;1546;1131;02500702;/;27650;ASSOCIAÇÃO EVANGÉLICA BENEFICENTE DE MINAS GERAIS;32.930,00;0,00;0,00;0,00;0,00;32.930,00;0,00;32.930,00;0,00;0,00;0,00
9949;2022;1546;1131;21600000;/;19350;CONSERVO SERVIÇOS GERAIS LTDA;21.286,45;0,00;21.286,45;0,00;0,00;0,00;0,00;0,00;0,00;21.286,45;0,00
9982;2022;1546;1131;21621000;/;56418;MINAS BOTAS IND E COM EIRELI;50.498,00;0,00;0,00;0,00;0,00;50.498,00;0,00;50.498,00;0,00;0,00;0,00
10020;2022;1546;1131;21621000;/;55902;DENTAL CONCEITO COMERCIO DE PRODUTOS ODONTOLOGICOS MEDICOS E HOSPITALARES EIRELI;6.394,52;0,00;0,00;0,00;0,00;6.394,52;0,00;6.394,52;0,00;0,00;0,00
10043;2022;4123;1123;01500701;5452/2021;29249;CLARO S.A.;6.009,50;0,00;0,00;0,00;0,00;6.009,50;0,00;6.009,50;0,00;0,00;0,00
10045;2022;4123;1123;01500701;5452/2021;29249;CLARO S.A.;6.009,50;0,00;0,00;0,00;0,00;6.009,50;0,00;6.009,50;0,00;0,00;0,00
10048;2022;4123;1123;01500701;5452/2021;29249;CLARO S.A.;4.006,33;0,00;0,00;0,00;0,00;4.006,33;0,00;4.006,33;0,00;0,00;0,00
10054;2022;0116;1071;01500000;/;55236;NATURALLY BRASIL MEDICAL DISTRIBUTION EIRELI;7.467,50;7.467,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10055;2022;1546;1131;21621000;/;40719;Golden Clean - Golden Clean Produtos Comerciais Eireli - ME;20.300,00;0,00;0,00;0,00;0,00;20.300,00;0,00;20.300,00;0,00;0,00;0,00
10060;2022;1546;1131;21621000;/;55724;DISTRIBUIDORA AGUA BOA LTDA;3.685,50;0,00;0,00;0,00;0,00;3.685,50;0,00;3.685,50;0,00;0,00;0,00
10072;2022;1546;1131;21621000;/;44364;ODONTOSUL LTDA;858,22;0,00;0,00;0,00;0,00;858,22;0,00;858,22;0,00;0,00;0,00
10078;2022;1546;1131;21621000;/;55903;MEGA DENTAL IMPORTAÇÃO , EXPORTAÇÃO E COMERCIO DE PRODUTOS ODONTOLOGICOS EIRELI;10.192,59;10.192,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10083;2022;1546;1131;21621000;5690/2021;42165;VELP TECNOLOGIA LTDA;59.824,81;0,06;0,00;0,00;0,00;59.824,75;0,00;59.824,75;0,00;0,00;0,00
10086;2022;1546;1131;21621000;5690/2021;42165;VELP TECNOLOGIA LTDA;0,06;0,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10094;2022;1138;1102;21660000;/;14478;ASSOCIACAO DE APOIO SOCIAL E CULTURAL RENASCER;15.000,00;15.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10125;2022;0147;1251;01500000;/;35263;SIMPRESS COMÉRCIO LOCAÇÃO E SERVIÇOS S/A;66.000,00;9.098,43;0,00;0,00;0,00;56.901,57;0,00;56.901,57;0,00;0,00;0,00
10130;2022;1546;1131;01500702;/;27650;ASSOCIAÇÃO EVANGÉLICA BENEFICENTE DE MINAS GERAIS;883.935,31;0,00;0,00;0,00;0,00;883.935,31;0,00;883.935,31;0,00;0,00;0,00
10133;2022;0108;1041;01500000;/;45715;SOFTPLAN PLANEJAMENTO E SISTEMAS LTDA;9.467,14;0,00;0,00;0,00;0,00;9.467,14;0,00;9.467,14;0,00;0,00;0,00
10134;2022;0108;1041;01500000;/;45715;SOFTPLAN PLANEJAMENTO E SISTEMAS LTDA;58.616,98;0,00;0,00;0,00;0,00;58.616,98;0,00;58.616,98;0,00;0,00;0,00
10151;2022;1546;1131;01500702;/;35263;SIMPRESS COMÉRCIO LOCAÇÃO E SERVIÇOS S/A;50.000,00;50.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10182;2022;3318;1183;12501000;/;53280;WC VIAGENS E TURISMO EIRELI;8.000,00;8.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10189;2022;0171;1151;01500000;/;969;MIX CONSTRUTORA LTDA;226.809,54;0,00;0,00;0,00;0,00;226.809,54;0,00;226.809,54;0,00;0,00;0,00
10200;2022;1546;1131;01500702;/;36817;INSTITUIÇÃO DE COOPERAÇÃO INTERMUNICIPAL DO MÉDIO PARAOPEBA - CISMEP;1.296.287,37;1.281.766,50;0,00;0,00;0,00;14.520,87;0,00;14.520,87;0,00;0,00;0,00
10269;2022;1546;1131;21600000;/;52955;COOPERTRANSP -COOPERATIVA DE PRESTADORES DE SERVIÇO DE TRANSPORTE DE PASSAGEIROS E CARGAS DE NOVA LIMA LTDA;3.940,68;0,00;0,00;0,00;0,00;3.940,68;0,00;3.940,68;0,00;0,00;0,00
10278;2022;0116;1071;01500000;5237/2020;319;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;108.450,95;108.450,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10286;2022;1546;1131;22621000;/;36817;INSTITUIÇÃO DE COOPERAÇÃO INTERMUNICIPAL DO MÉDIO PARAOPEBA - CISMEP;442.709,55;442.709,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10287;2022;1546;1131;21621000;/;36817;INSTITUIÇÃO DE COOPERAÇÃO INTERMUNICIPAL DO MÉDIO PARAOPEBA - CISMEP;454.433,43;176.949,78;0,00;0,00;0,00;277.483,65;0,00;277.483,65;0,00;0,00;0,00
10291;2022;1546;1131;22621000;/;36817;INSTITUIÇÃO DE COOPERAÇÃO INTERMUNICIPAL DO MÉDIO PARAOPEBA - CISMEP;106.893,00;106.893,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10310;2022;0181;1171;01500000;/;41600;MGS MINAS GERAIS ADMINISTRAÇÃO E SERVIÇOS SA;6.319,35;6.319,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10319;2022;0116;1071;01500000;5860/2022;20354;RANGAP DISTRIBUIDORA DE ALIMENTOS LTDA-ME;576,00;576,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10327;2022;0124;1081;01500000;/;91;ROCHA FARIA EMPREENDIMENTOS S/C LTDA.;49.288,12;0,00;0,00;0,00;0,00;49.288,12;0,00;49.288,12;0,00;0,00;0,00
10328;2022;1546;1131;21600000;/;31839;POSTO ZEPPE OASIS LTDA;48.056,65;7.477,79;0,00;426,08;0,00;40.152,78;0,00;40.152,78;0,00;426,08;426,08
10329;2022;4123;1123;21550000;/;53143;SEPAT MULTI SERVICE LTDA;80.181,33;80.181,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10330;2022;4123;1123;21550000;/;53143;SEPAT MULTI SERVICE LTDA;845.000,00;845.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10331;2022;4123;1123;21550000;/;53143;SEPAT MULTI SERVICE LTDA;455.000,00;455.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10337;2022;4123;1123;21550000;/;53143;SEPAT MULTI SERVICE LTDA;270.000,00;270.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10339;2022;4123;1123;22550000;/;53143;SEPAT MULTI SERVICE LTDA;1.000.000,00;36.515,90;0,00;0,00;0,00;963.484,10;0,00;963.484,10;0,00;0,00;0,00
10350;2022;0181;1171;01500000;5860/2022;20354;RANGAP DISTRIBUIDORA DE ALIMENTOS LTDA-ME;792,00;0,00;0,00;0,00;0,00;792,00;0,00;792,00;0,00;0,00;0,00
10359;2022;0181;1171;01500000;/;18005;ASSOCIAÇÃO COMUNITÁRIA SHEKINAH;109.343,66;109.343,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10366;2022;1546;1131;01500702;/;27650;ASSOCIAÇÃO EVANGÉLICA BENEFICENTE DE MINAS GERAIS;10.969,76;0,00;0,00;0,00;0,00;10.969,76;0,00;10.969,76;0,00;0,00;0,00
10368;2022;1546;1131;22621000;5629/2022;392;BH FARMA COMERCIO LTDA;0,01;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,00
10369;2022;1546;1131;22621000;5629/2022;50998;NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELI;52.800,00;0,00;0,00;0,00;0,00;52.800,00;0,00;52.800,00;0,00;0,00;0,00
10375;2022;1546;1131;01500702;/;46911;TIM S/A;30.999,66;30.999,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10407;2022;1546;1131;21600000;5629/2022;13045;ALFALAGOS LTDA;971,95;0,00;0,00;0,00;0,00;971,95;0,00;971,95;0,00;0,00;0,00
10409;2022;1546;1131;21600000;5629/2022;40432;BIOHOSP PRODUTOS HOSPITALAES LTDA;8,50;8,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10419;2022;1546;1131;01500702;/;7548;METODO TELECOMUNICACOES E COMERCIO LTDA;67.856,23;59.598,52;0,00;0,00;0,00;8.257,71;0,00;8.257,71;0,00;0,00;0,00
10422;2022;1546;1131;21600000;5629/2022;30329;MULTIFARMA COMERCIAL LTDA - ME;13.797,80;0,00;0,00;0,00;0,00;13.797,80;0,00;13.797,80;0,00;0,00;0,00
10444;2022;1546;1131;21621000;/;48789;DIPROM - DISTRIBUIDORA DE PRODUTOS ODONTOLOGICOS E MATERIAIS LTDA;5.754,22;0,00;0,00;0,00;0,00;5.754,22;0,00;5.754,22;0,00;0,00;0,00
10451;2022;1546;1131;21600000;/;17684;ELCORDIS CENTRO DE DIAGNOSTICOS LTDA;34.000,00;0,00;0,00;0,00;0,00;34.000,00;0,00;34.000,00;0,00;0,00;0,00
10453;2022;0147;1251;01500000;/;42251;Sigma Tecnologia e Assessoria Eireli;67.714,16;0,00;0,00;0,00;0,00;67.714,16;0,00;67.714,16;0,00;0,00;0,00
10461;2022;1546;1131;01500702;/;54634;ZENITTI SOLUÇÕES E SERVIÇOS LTDA;4.275,60;4.275,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10468;2022;0171;1151;01500000;/;49188;CSL CONSULTORIA DE ENGENHARIA E ECONOMIA LTDA;5.940,24;5.940,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10491;2022;4123;1123;01500701;/;1388;CREDICAR LOCADORA DE VEICULOS LTDA;7.512,39;4.507,44;0,00;0,00;0,00;3.004,95;0,00;3.004,95;0,00;0,00;0,00
10497;2022;1546;1131;22621000;/;44983;METALIC MEDICAL PRODUTOS HOSPITALARES LTDA;350,00;0,00;0,00;0,00;0,00;350,00;0,00;350,00;0,00;0,00;0,00
10502;2022;1546;1131;01500702;/;45879;PREMIUM DISTRIBUIDORA EIRELI;3.837,13;3.837,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10503;2022;1546;1131;01500702;/;45879;PREMIUM DISTRIBUIDORA EIRELI;1.513,00;0,00;1.513,00;0,00;0,00;0,00;0,00;0,00;0,00;1.513,00;0,00
10511;2022;1546;1131;01500702;/;18005;ASSOCIAÇÃO COMUNITÁRIA SHEKINAH;58.221,61;0,02;0,00;0,00;0,00;58.221,59;0,00;58.221,59;0,00;0,00;0,00
10514;2022;1546;1131;02500702;/;54390;ABA SANTOS DISTRIBUIDORA LTDA;64,16;64,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10520;2022;0181;1171;01500000;/;45914;STOCKTOTAL TELECOMUNICAÇÕES LTDA;51.769,56;4.172,56;0,00;0,00;0,00;47.597,00;0,00;47.597,00;0,00;0,00;0,00
10522;2022;1546;1131;21600000;/;53206;CDI NUCLEAR LTDA;42.552,45;42.552,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10528;2022;1546;1131;01500702;/;319;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;452.916,58;85.454,94;0,00;0,00;0,00;367.461,64;0,00;367.461,64;0,00;0,00;0,00
10529;2022;1546;1131;01500702;/;319;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;82.427,37;82.427,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10532;2022;1546;1131;21600000;5905/2022;55319;DLC SERVIÇOS MÉDICOS LTDA;90.683,98;52.339,23;0,00;0,00;0,00;38.344,75;0,00;38.344,75;0,00;0,00;0,00
10533;2022;1546;1131;01500702;5905/2022;55319;DLC SERVIÇOS MÉDICOS LTDA;18.426,07;17.526,07;0,00;0,00;0,00;900,00;0,00;900,00;0,00;0,00;0,00
10536;2022;1546;1131;21600000;5905/2022;51040;IMED CENTRO MEDICO ESPECIALIZADO LTDA;79.127,63;0,00;0,00;0,00;0,00;79.127,63;0,00;79.127,63;0,00;0,00;0,00
10537;2022;1546;1131;01500702;5905/2022;51040;IMED CENTRO MEDICO ESPECIALIZADO LTDA;67.704,73;67.098,18;0,00;0,00;0,00;606,55;0,00;606,55;0,00;0,00;0,00
10538;2022;1546;1131;21600000;5905/2022;16305;IMOC INSTITUTO MINEIRO DE OLHOS DE CONTAGEM LTDA;115.181,22;7.817,58;0,00;0,00;0,00;107.363,64;0,00;107.363,64;0,00;0,00;0,00
10540;2022;1546;1131;01500702;5905/2022;16305;IMOC INSTITUTO MINEIRO DE OLHOS DE CONTAGEM LTDA;38.976,85;38.886,43;0,00;0,00;0,00;90,42;0,00;90,42;0,00;0,00;0,00
10541;2022;1546;1131;21600000;5905/2022;34257;JOSE AUGUSTO PADUA SALAS -OFTALMOLOGIA - EIRELI - EPP;216.686,21;0,00;0,00;0,00;0,00;216.686,21;0,00;216.686,21;0,00;0,00;0,00
10542;2022;1546;1131;01500702;5905/2022;34257;JOSE AUGUSTO PADUA SALAS -OFTALMOLOGIA - EIRELI - EPP;54.137,37;0,00;0,00;0,00;0,00;54.137,37;0,00;54.137,37;0,00;0,00;0,00
10543;2022;1546;1131;21600000;5905/2022;131;ELDORADO CLINICA OFTALMOLOGICA LTDA;134.045,77;0,00;0,00;0,00;0,00;134.045,77;0,00;134.045,77;0,00;0,00;0,00
10544;2022;1546;1131;01500702;5905/2022;131;ELDORADO CLINICA OFTALMOLOGICA LTDA;39.859,95;0,00;0,00;0,00;0,00;39.859,95;0,00;39.859,95;0,00;0,00;0,00
10545;2022;1814;1113;01500000;/;30777;CONSELHO DE ARQUITETURA E URBANISMO DO BRASIL;782,62;782,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10550;2022;4123;1123;01500701;5802/2022;41600;MGS MINAS GERAIS ADMINISTRAÇÃO E SERVIÇOS SA;310.731,35;0,00;0,00;0,00;0,00;310.731,35;0,00;310.731,35;0,00;0,00;0,00
10554;2022;0181;1171;02500000;5542/2021;43837;Adriana Ceve Comercio de Produtos Diversos - ME;1.690,00;0,00;0,00;0,00;0,00;1.690,00;0,00;1.690,00;0,00;0,00;0,00
10557;2022;1546;1131;21600000;/;45879;PREMIUM DISTRIBUIDORA EIRELI;3.336,39;0,00;3.336,39;0,00;0,00;0,00;0,00;0,00;0,00;3.336,39;0,00
10558;2022;0171;1151;21753000;/;37331;ENGEQUISA ENGENHARIA QUIMICA, SANITARIA E AMBIENTAL LTDA;389,04;0,43;0,00;0,00;0,00;388,61;0,00;388,61;0,00;0,00;0,00
10562;2022;1546;1131;21600000;/;45879;PREMIUM DISTRIBUIDORA EIRELI;4.425,51;0,00;4.425,51;0,00;0,00;0,00;0,00;0,00;0,00;4.425,51;0,00
10564;2022;1546;1131;21600000;/;45879;PREMIUM DISTRIBUIDORA EIRELI;5.574,00;0,00;5.574,00;0,00;0,00;0,00;0,00;0,00;0,00;5.574,00;0,00
10565;2022;1546;1131;21600000;/;45879;PREMIUM DISTRIBUIDORA EIRELI;2.877,03;0,00;2.877,03;0,00;0,00;0,00;0,00;0,00;0,00;2.877,03;0,00
10566;2022;1546;1131;21600000;/;45879;PREMIUM DISTRIBUIDORA EIRELI;1.503,69;0,00;1.503,69;0,00;0,00;0,00;0,00;0,00;0,00;1.503,69;0,00
10569;2022;4123;1123;01500701;/;53549;JBX SERVICOS EIRELI;59.165,93;0,00;0,00;0,00;0,00;59.165,93;0,00;59.165,93;0,00;0,00;0,00
10570;2022;4123;1123;01500701;/;53549;JBX SERVICOS EIRELI;72.000,00;49.348,76;0,00;0,00;0,00;22.651,24;0,00;22.651,24;0,00;0,00;0,00
10572;2022;4123;1123;01500701;/;53549;JBX SERVICOS EIRELI;24.000,00;0,00;0,00;0,00;0,00;24.000,00;0,00;24.000,00;0,00;0,00;0,00
10574;2022;0171;1151;41754900;5700/2022;40193;BALI - CONSTRUTORA BAETA LIGORIO LTDA;500.000,00;441.703,99;0,00;0,00;0,00;58.296,01;0,00;58.296,01;0,00;0,00;0,00
10575;2022;1546;1131;21600000;/;49199;MISSÃO EVANGELÍSTICA CIDADE VOADORA;2.808,31;2.808,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10576;2022;0181;1171;02500000;5542/2021;53611;SAGATI COMERCIO DE EQUIPAMENTOS DE SEGURANÇA EIRELI;490,58;0,00;0,00;0,00;0,00;490,58;0,00;490,58;0,00;0,00;0,00
10577;2022;0147;1251;01500000;/;14750;GOVERNANÇABRASIL S/A TECNOLOGIA E GESTÃO EM SERVIÇOS;141.488,12;0,00;0,00;0,00;0,00;141.488,12;0,00;141.488,12;0,00;0,00;0,00
10580;2022;0147;1251;01500000;/;14750;GOVERNANÇABRASIL S/A TECNOLOGIA E GESTÃO EM SERVIÇOS;25.000,00;0,00;0,00;0,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00
10589;2022;1546;1131;01500702;/;50567;HEMARCON ENGENHARIA DE AR CONDICIONADO EIRELI;7.374,59;7.374,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10594;2022;1546;1131;01500702;/;24917;ASSOCIAÇÃO CUIDAR BEM/MG - ACB;220.833,34;112.522,81;0,00;0,00;0,00;108.310,53;0,00;108.310,53;0,00;0,00;0,00
10595;2022;1546;1131;21600000;/;24917;ASSOCIAÇÃO CUIDAR BEM/MG - ACB;175.000,00;97.534,12;0,00;0,00;0,00;77.465,88;0,00;77.465,88;0,00;0,00;0,00
10600;2022;1546;1131;01500702;/;56741;PRO SAUDE - ASSOCIAÇÃO BENEFICENTE DE ASSISTENCIA SOCIAL E HOSPITALAR;146.342,84;146.342,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10601;2022;0181;1171;01500000;/;14236;GERALDO GONÇALVES DE MELO;79,08;79,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10605;2022;1546;1131;21600000;/;53280;WC VIAGENS E TURISMO EIRELI;9.793,54;9.793,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10606;2022;1546;1131;21600000;/;53280;WC VIAGENS E TURISMO EIRELI;4.461,29;4.461,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10630;2022;4123;1123;01500701;/;1892;EMC TECNOLOGIA LTDA;34.643,95;27.559,85;0,00;0,00;0,00;7.084,10;0,00;7.084,10;0,00;0,00;0,00
10634;2022;4123;1123;01500701;/;1892;EMC TECNOLOGIA LTDA;4.840,00;4.840,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10645;2022;0147;1251;01500000;/;14750;GOVERNANÇABRASIL S/A TECNOLOGIA E GESTÃO EM SERVIÇOS;10,00;8,46;0,00;0,00;0,00;1,54;0,00;1,54;0,00;0,00;0,00
10685;2022;1546;1131;21621000;/;48085;LIMPEZA E BRILHO LTDA;13.580,00;0,00;0,00;0,00;0,00;13.580,00;0,00;13.580,00;0,00;0,00;0,00
10686;2022;0104;1051;01500000;/;91;ROCHA FARIA EMPREENDIMENTOS S/C LTDA.;2.919,48;0,00;0,00;0,00;0,00;2.919,48;0,00;2.919,48;0,00;0,00;0,00
10688;2022;1546;1131;01500702;/;46615;ASMED ASSISTENCIA MEDICA DE CONTAGEM EIRELI-ME;1.019,22;23,54;0,00;0,00;0,00;995,68;0,00;995,68;0,00;0,00;0,00
10689;2022;0104;1051;01500000;/;38833;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;500,00;392,50;0,00;0,00;0,00;107,50;0,00;107,50;0,00;0,00;0,00
10696;2022;0147;1251;01500000;/;1892;EMC TECNOLOGIA LTDA;143.779,03;0,00;0,00;0,00;0,00;143.779,03;0,00;143.779,03;0,00;0,00;0,00
10701;2022;0171;1151;21753000;/;17436;VINA EQUIPAMENTOS E CONSTRUÇÕES LTDA;172.187,50;6.337,27;0,00;0,00;0,00;165.850,23;0,00;165.850,23;0,00;0,00;0,00
10705;2022;0171;1151;01500000;/;969;MIX CONSTRUTORA LTDA;876.685,50;103.512,06;0,00;0,00;0,00;773.173,44;0,00;773.173,44;0,00;0,00;0,00
10720;2022;0143;1241;01500000;/;17569;FEST EVENTOS PRODUCOES LTDA;17.431,70;5.928,10;0,00;0,00;0,00;11.503,60;0,00;11.503,60;0,00;0,00;0,00
10728;2022;0136;1101;01500000;5911/2022;56469;VILSON EDUARDO DOS REIS;3.640,00;3.640,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10736;2022;1546;1131;21600000;/;17931;RODAR CENTRO AUTOMOTIVO LTDA;15.008,00;14.592,00;13,40;0,00;0,00;402,60;0,00;402,60;0,00;13,40;0,00
10740;2022;1546;1131;21600000;/;48364;MEGA SOLUCOES CIENTIFICAS E LOCACAO EIRELI;31.759,99;31.759,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
